tradeDate,标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
2026-03-02,600685,中船防务,805177932,104113561,166549988,58800,5200,42800
2026-03-02,600686,金龙汽车,338416889,31443863,26677811,52200,15800,13700
2026-03-02,600688,上海石化,437259599,59707727,51293576,997400,554700,162000
2026-03-02,600690,海尔智家,1260782540,88255057,58193434,215700,34700,7700
2026-03-02,600691,潞化科技,123649716,18690595,13761157,100,0,0
2026-03-02,600692,亚通股份,168067801,5068479,7856385,0,0,0
2026-03-02,600694,大商股份,292890058,14127231,12827489,18810,200,1000
2026-03-02,600698,湖南天雁,49450154,26204299,16031792,34000,0,0
2026-03-02,600699,均胜电子,1573660567,93276658,91722172,652250,2900,4100
2026-03-02,600702,舍得酒业,981200272,37470509,47221592,5600,0,0
2026-03-02,600703,三安光电,5145031041,219580924,283773467,68600,46200,25200
2026-03-02,600704,物产中大,1510795569,86951862,87629709,299400,25900,3600
2026-03-02,600707,彩虹股份,438378556,22341351,32493651,297200,2800,8000
2026-03-02,600708,光明地产,353262836,19629139,15265473,130200,500,12800
2026-03-02,600710,苏美达,178826419,50425266,45031235,60500,7700,44800
2026-03-02,600711,盛屯矿业,1624187573,248946037,330884160,1400,0,0
2026-03-02,600716,凤凰股份,205004127,9635420,9801346,83300,100,8300
2026-03-02,600717,天津港,466803959,14481589,14082861,253803,8400,1900
2026-03-02,600718,东软集团,925469161,51660105,33147457,68100,5800,18600
2026-03-02,600720,中交设计,534454952,4376042,5631873,440300,1000,1100
2026-03-02,600722,金牛化工,163788509,0,15519896,49900,0,0
2026-03-02,600728,佳都科技,905759952,55844567,35814833,472700,20200,8000
2026-03-02,600729,重庆百货,250845856,9563399,12972445,154300,2800,200
2026-03-02,600730,中国高科,343786466,6175541,11883396,0,0,0
2026-03-02,600732,爱旭股份,1028861126,73754362,67971318,20800,0,700
2026-03-02,600733,北汽蓝谷,2713370703,87031514,93073120,32200,0,6600
2026-03-02,600736,苏州高新,388214475,22478804,20975584,49300,700,2200
2026-03-02,600737,中粮糖业,2757771157,34502432,37193859,124700,1200,11100
2026-03-02,600739,辽宁成大,1260357328,19555394,28625537,614000,33900,18300
2026-03-02,600740,山西焦化,358618746,71411360,56279012,860898,16500,68300
2026-03-02,600741,华域汽车,558419908,12857231,33085720,35500,12600,6100
2026-03-02,600742,富维股份,325658445,36242923,34781679,5600,300,0
2026-03-02,600743,华远控股,129011708,4407330,3434374,0,0,0
2026-03-02,600744,华银电力,315757840,257278960,162402822,375600,32800,4300
2026-03-02,600745,闻泰科技,2457454758,87384042,84540028,9500,1200,1000
2026-03-02,600748,上实发展,341046610,14776222,28793185,700,0,500
2026-03-02,600750,华润江中,153760623,9122656,9484533,157300,2300,0
2026-03-02,600751,海航科技,640226923,20439553,39174171,472200,9000,1500
2026-03-02,600754,锦江酒店,168907634,22996727,16319767,196600,25700,9100
2026-03-02,600755,厦门国贸,740268398,44511250,34428901,250800,121900,1400
2026-03-02,600756,浪潮软件,417507123,22913951,21384371,101990,0,0
2026-03-02,600757,长江传媒,167554426,10489312,10725576,115400,5400,1100
2026-03-02,600758,辽宁能源,209702261,21156434,15969907,76900,0,0
2026-03-02,600759,洲际油气,779353754,40312709,45090200,666000,8900,0
2026-03-02,600760,中航沈飞,1879892318,328097380,328794447,97100,48600,5400
2026-03-02,600761,安徽合力,467462708,38476385,38748339,17800,4500,1000
2026-03-02,600763,通策医疗,771948435,46230413,47342623,172340,4400,5200
2026-03-02,600764,中国海防,338705987,50327003,46669149,19499,1000,600
2026-03-02,600765,中航重机,1348424793,166390771,127403323,132200,3900,14700
2026-03-02,600770,综艺股份,374539011,18785573,25646608,83400,1200,0
2026-03-02,600771,广誉远,716368525,11605185,9980259,140000,13200,2800
2026-03-02,600773,西藏城投,621122624,38016424,56944049,153800,27400,1600
2026-03-02,600775,南京熊猫,384241942,40955550,72068048,117700,17000,40000
2026-03-02,600776,东方通信,534751924,58651753,52927182,169700,3700,0
2026-03-02,600779,水井坊,356885253,15382445,24283593,9000,0,200
2026-03-02,600780,通宝能源,224753896,24864760,26979124,2000,0,0
2026-03-02,600782,新钢股份,234691437,26828722,41272491,57400,37900,5800
2026-03-02,600783,鲁信创投,446805817,40729771,71369331,256100,1800,2200
2026-03-02,600787,中储股份,631816620,27487045,21356211,97300,8200,600
2026-03-02,600789,鲁抗医药,628813734,27611291,27040224,269300,12200,400
2026-03-02,600790,轻纺城,538584878,9493911,11844592,14700,0,0
2026-03-02,600795,国电电力,1160351276,85333754,151153540,517400,52400,104700
2026-03-02,600797,浙大网新,636905720,84696489,80904615,26700,0,1000
2026-03-02,600798,宁波海运,121064327,56007308,55617132,132000,58500,2200
2026-03-02,600800,渤海化学,179222953,16133635,22164268,14700,1900,2800
2026-03-02,600801,华新建材,259648157,8760740,18440087,291740,900,800
2026-03-02,600802,福建水泥,407882813,2931345,4265244,0,0,0
2026-03-02,600803,新奥股份,196864793,57736643,46793169,52600,21800,2500
2026-03-02,600805,悦达投资,250434707,51211194,21762941,9600,0,900
2026-03-02,600808,马钢股份,548918873,44704346,52086606,419900,35500,12500
2026-03-02,600809,山西汾酒,1294325142,44724452,63777096,161384,2800,11600
2026-03-02,600810,神马股份,226682678,7384165,10744611,67700,3300,6000
2026-03-02,600812,华北制药,302948433,8945307,7661608,365598,7700,2400
2026-03-02,600816,建元信托,505767736,34672860,18321549,593900,20400,11300
2026-03-02,600818,中路股份,146132570,4923847,7705185,29900,1900,400
2026-03-02,600820,隧道股份,532010834,19026558,20003357,345500,7000,8600
2026-03-02,600821,金开新能,705471622,260847014,274872082,624200,116400,12500
2026-03-02,600822,上海物贸,103941387,9699280,7650652,9300,0,5700
2026-03-02,600825,新华传媒,340536195,10609543,14797370,33400,33400,1100
2026-03-02,600826,兰生股份,159208969,9089375,10329803,5700,4500,300
2026-03-02,600827,百联股份,515965436,15119277,15428622,70300,10600,3200
2026-03-02,600830,香溢融通,318209733,10636250,12784911,900,0,0
2026-03-02,600835,上海机电,1013999858,34160032,38857901,6500,1900,1000
2026-03-02,600838,上海九百,237378999,11821536,12908537,28100,700,5700
2026-03-02,600839,四川长虹,2592625275,198439818,164801398,3410800,12900,181600
2026-03-02,600843,上工申贝,220757377,9467936,9512442,25500,0,0
2026-03-02,600845,宝信软件,689992654,50485443,82337067,83900,5400,18900
2026-03-02,600846,同济科技,287396395,6051898,5544990,100,0,200
2026-03-02,600848,上海临港,380934952,11118144,12331705,63154,1200,2500
2026-03-02,600850,电科数字,983952483,51762733,45300787,67400,4400,900
2026-03-02,600851,海欣股份,175054505,9948978,10542799,17000,0,1400
2026-03-02,600855,航天长峰,348110265,85056657,58788937,13900,9700,0
2026-03-02,600859,王府井,953497281,58101523,46202696,358152,9100,3800
2026-03-02,600860,京城股份,180490840,30804871,34319419,17400,0,400
2026-03-02,600862,中航高科,1185863336,205878962,168563882,156000,11500,19300
2026-03-02,600863,内蒙华电,354945145,42833238,53553730,222900,4200,266900
2026-03-02,600864,哈投股份,855392361,27576448,19062403,430499,52200,1200
2026-03-02,600866,星湖科技,711310330,41663543,42680269,19300,7000,800
2026-03-02,600867,通化东宝,520373329,16857469,29005979,130400,16400,5800
2026-03-02,600868,梅雁吉祥,263898494,36166252,34079204,533400,4000,0
2026-03-02,600869,远东股份,1075707651,134872946,153696509,417000,29000,82700
2026-03-02,600871,石化油服,437152251,58721829,84178245,2195900,368600,0
2026-03-02,600872,中炬高新,813702076,12570226,15589272,149799,4600,24400
2026-03-02,600873,梅花生物,534936699,20847142,40908410,160900,7700,33600
2026-03-02,600874,创业环保,281241524,13596808,19525817,17200,0,400
2026-03-02,600875,东方电气,2323536772,441073258,419400110,529171,70900,41900
2026-03-02,600876,凯盛新能,66263913,3977297,4456956,300,0,0
2026-03-02,600877,电科芯片,652012294,56475236,60247139,213700,12500,17100
2026-03-02,600879,航天电子,3198177576,678933486,756490093,1622078,449800,280400
2026-03-02,600880,博瑞传播,312678829,27342088,31690502,6200,0,300
2026-03-02,600881,亚泰集团,156728724,7605590,8545059,7500,0,0
2026-03-02,600882,妙可蓝多,398615422,10063590,7969772,57100,1500,1000
2026-03-02,600884,杉杉股份,1527095713,149953104,137948556,459600,11700,80800
2026-03-02,600885,宏发股份,534887359,70263429,61192322,69680,3000,3600
2026-03-02,600886,国投电力,824895031,80721393,56533835,264400,103200,87500
2026-03-02,600887,伊利股份,3165022246,159471445,99557825,280400,23600,20300
2026-03-02,600888,新疆众和,554214505,64142122,40868502,409700,40500,0
2026-03-02,600893,航发动力,2615522567,585729551,488102208,313900,15700,50000
2026-03-02,600894,广日股份,112243909,5216506,6167250,88100,4500,4900
2026-03-02,600895,张江高科,3154792397,186106159,187924572,325268,8000,1200
2026-03-02,600897,厦门空港,153227447,10217215,15634521,19700,0,0
2026-03-02,600900,长江电力,13371746135,365982048,370929867,715900,101500,69000
2026-03-02,600901,江苏金租,148216335,21658816,20281358,191900,27900,5000
2026-03-02,600903,贵州燃气,201168667,19559960,27749763,132600,21800,5600
2026-03-02,600905,三峡能源,1217747332,84185552,112153107,1536300,107100,5800
2026-03-02,600906,财达证券,741940133,20584440,14471761,572100,159300,5500
2026-03-02,600908,无锡银行,702921407,16138707,13963368,59000,9400,1200
2026-03-02,600909,华安证券,1339553722,106340411,71254549,1967371,3000,75300
2026-03-02,600916,中国黄金,397865856,146516374,88803510,398500,74000,33000
2026-03-02,600917,重庆燃气,99726670,12540669,15940715,5900,0,9800
2026-03-02,600918,中泰证券,1467750676,36815860,16642034,292600,19800,100
2026-03-02,600919,江苏银行,5711259866,90510524,114788483,338900,8000,14000
2026-03-02,600926,杭州银行,2280719603,63539244,91032953,188100,46500,379300
2026-03-02,600928,西安银行,220980112,12255955,23362292,589200,66800,8700
2026-03-02,600929,雪天盐业,275656815,12419001,14394098,21300,5000,1700
2026-03-02,600930,华电新能,731250328,58115771,59762992,226200,64800,13300
2026-03-02,600933,爱柯迪,403254285,32622033,21771881,8900,7000,900
2026-03-02,600936,北投科技,143514981,10015229,15560393,0,0,0
2026-03-02,600938,中国海油,2060355266,769640072,430806407,508100,260700,12200
2026-03-02,600941,中国移动,2463701666,222381352,149523150,27800,2300,6300
2026-03-02,600956,新天绿能,101052834,11243174,13126907,10400,0,500
2026-03-02,600958,东方证券,2853806690,136036237,98650143,338100,91600,8100
2026-03-02,600959,江苏有线,712879080,45127284,70780593,1406400,20500,8900
2026-03-02,600961,株冶集团,483734464,221642825,131655850,139800,26300,8800
2026-03-02,600963,岳阳林纸,348717220,62772140,94023315,523000,87000,4500
2026-03-02,600965,福成股份,94384552,9833150,5348293,13400,0,0
2026-03-02,600966,博汇纸业,225278929,43137992,30954570,16700,0,36000
2026-03-02,600967,内蒙一机,694868894,93947944,101814780,179700,84300,1900
2026-03-02,600968,海油发展,343590914,130292527,113810248,589800,207700,5000
2026-03-02,600970,中材国际,439962425,13459340,20163213,151200,1100,2800
2026-03-02,600971,恒源煤电,177634260,32588836,36947705,303500,70500,1200
2026-03-02,600973,宝胜股份,368484248,25438531,31153799,13900,0,16300
2026-03-02,600975,新五丰,187940906,6829433,3316139,195000,6000,600
2026-03-02,600976,健民集团,222445981,7479743,6911666,0,0,0
2026-03-02,600977,中国电影,720801614,70758342,79815098,453700,2800,46300
2026-03-02,600979,广安爱众,302512772,52136683,41662817,65700,0,300
2026-03-02,600985,淮北矿业,357528600,69376536,71897185,501800,26200,2200
2026-03-02,600986,浙文互联,1392111852,184157122,111158906,396700,25300,45100
2026-03-02,600987,航民股份,158611952,17733820,18484307,3400,0,500
2026-03-02,600988,赤峰黄金,2319791194,642512952,531214962,471500,140100,8000
2026-03-02,600989,宝丰能源,1555463921,629098997,403706965,222300,85900,15800
2026-03-02,600990,四创电子,447829674,31642215,29540438,1900,0,300
2026-03-02,600993,马应龙,295281909,17775893,8847599,139400,3900,1000
2026-03-02,600995,南网储能,307038711,46030995,41850568,343143,2900,3800
2026-03-02,600996,贵广网络,471221479,14932781,9925998,43302,4400,1300
2026-03-02,600997,开滦股份,254342872,21454645,19050566,219200,3700,29800
2026-03-02,600998,九州通,673923470,14387116,22671624,210450,3200,15000
2026-03-02,600999,招商证券,2772110763,126067163,124018007,140100,19300,10600
2026-03-02,601000,唐山港,107149914,12209512,8225218,158700,9200,4500
2026-03-02,601001,晋控煤业,303985463,101333832,43667509,94500,27800,66300
2026-03-02,601002,晋亿实业,159124247,16630099,16025682,14200,100,500
2026-03-02,601003,柳钢股份,73620469,19858412,9428604,64300,3300,95800
2026-03-02,601005,重庆钢铁,164838493,31439512,31443119,1900,0,0
2026-03-02,601006,大秦铁路,2260581150,96350102,101896562,1408900,51100,17300
2026-03-02,601008,连云港,140488753,49418492,29285882,62400,1600,8600
2026-03-02,601009,南京银行,599852507,42806109,33266251,184100,19700,79800
2026-03-02,601010,文峰股份,194098566,8098289,13685478,202400,400,0
2026-03-02,601011,宝泰隆,218165434,43721314,29262897,251300,34400,100
2026-03-02,601012,隆基绿能,6286870619,341761282,285341073,705356,51200,170800
2026-03-02,601015,陕西黑猫,242479869,92261939,58188023,266065,0,600
2026-03-02,601016,节能风电,588341387,37685810,40428959,1480000,5000,22900
2026-03-02,601018,宁波港,256915409,32532335,26625836,1767300,100,17200
2026-03-02,601019,山东出版,61283591,5862669,6293474,350500,7600,9800
2026-03-02,601020,华钰矿业,2183516380,433844672,289545365,124900,13800,15900
2026-03-02,601021,春秋航空,407873301,69791359,21690039,65500,6800,3200
2026-03-02,601022,宁波远洋,144053841,59188322,27761250,7600,6400,0
2026-03-02,601026,道生天合,137277517,55745187,24041947,0,0,0
2026-03-02,601033,永兴股份,94183624,6839778,8568120,4300,1700,10800
2026-03-02,601038,一拖股份,145142583,14992362,17768908,2700,1300,0
2026-03-02,601058,赛轮轮胎,891303912,41426751,24228246,106200,0,3000
2026-03-02,601059,信达证券,767576652,22899342,22298945,18300,100,300
2026-03-02,601061,中信金属,674177937,36659383,41341726,49700,2800,2900
2026-03-02,601065,江盐集团,159950589,10840387,9928016,200,0,0
2026-03-02,601066,中信建投,2311624481,34944873,34644163,28600,5900,1600
2026-03-02,601068,中铝国际,83477618,16120405,13026210,42800,6900,8200
2026-03-02,601069,西部黄金,371414818,123014925,145819354,92100,36400,300
2026-03-02,601077,渝农商行,263726920,28771495,18047145,120600,500,101500
2026-03-02,601083,锦江航运,130290801,30450212,26794777,12600,8400,100
2026-03-02,601088,中国神华,692394312,199341287,155433963,540425,157400,28400
2026-03-02,601096,宏盛华源,268374879,42326593,36454932,519700,13900,100
2026-03-02,601098,中南传媒,290250320,11513968,24053103,410600,4100,20900
2026-03-02,601099,太平洋,2264450667,91633521,70484201,1820100,123200,90900
2026-03-02,601100,恒立液压,598478745,41850991,37319939,55300,500,200
2026-03-02,601101,昊华能源,196025227,33501663,30443564,35200,18600,0
2026-03-02,601106,中国一重,511191415,56012616,72816697,2714500,181600,8000
2026-03-02,601107,四川成渝,47658460,5713765,2430323,100700,4400,3700
2026-03-02,601108,财通证券,2233352928,70952612,68496859,621480,237200,5200
2026-03-02,601111,中国国航,776664844,86810600,70226202,702500,86000,9600
2026-03-02,601112,振石股份,255145218,33177922,21765826,0,0,0
2026-03-02,601116,三江购物,222165721,31490077,25529047,40000,0,0
2026-03-02,601117,中国化学,2100170040,233419873,218172553,239800,1100,99600
2026-03-02,601118,海南橡胶,918394831,95944034,92897155,447300,22200,333000
2026-03-02,601126,四方股份,1005563056,151637980,119935303,118000,9200,3700
2026-03-02,601127,赛力斯,8538803539,237548327,291680514,123200,14100,5000
2026-03-02,601128,常熟银行,414225445,23630889,35680831,257148,3300,8000
2026-03-02,601133,柏诚股份,252077532,39526865,33614023,19700,3700,2100
2026-03-02,601136,首创证券,897344164,27624488,37350723,47000,1200,200
2026-03-02,601137,博威合金,942883625,50154733,46102782,94600,3100,7900
2026-03-02,601138,工业富联,8606172455,645088394,906596067,448240,21900,35100
2026-03-02,601139,深圳燃气,176858102,18445309,27287856,40900,700,1000
2026-03-02,601155,新城控股,756190941,19925456,31587992,94200,2600,5000
