tradeDate,证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股/份),融券余量(股/份),融券余额(元),融资融券余额(元)
20260317,002236,大华股份,42433960,1682731448,19600,183700,3260675,1685992123
20260317,002237,恒邦股份,41220483,1578488598,0,46900,757904,1579246502
20260317,002238,天威视讯,5036009,98008181,0,34300,264796,98272977
20260317,002239,奥特佳,20465029,495268116,0,311400,984024,496252140
20260317,002240,盛新锂能,76616436,1411518306,500,92000,3555800,1415074106
20260317,002241,歌尔股份,162624028,4548351336,39000,546400,13583504,4561934840
20260317,002242,九阳股份,8189355,118961303,0,84400,885356,119846659
20260317,002243,力合科创,13942536,933873573,100,139200,1371120,935244693
20260317,002244,滨江集团,45677731,346947164,25200,249500,2712065,349659229
20260317,002245,蔚蓝锂芯,61549190,873128265,6800,272600,4715980,877844245
20260317,002246,北化股份,59619709,545151168,12000,14000,330540,545481708
20260317,002249,大洋电机,28206846,1161908998,11000,111100,1097668,1163006666
20260317,002250,联化科技,23177101,868022090,4000,23900,370928,868393018
20260317,002251,步步高,12676074,407473533,28100,413600,1910832,409384365
20260317,002252,上海莱士,14620394,1344570031,2500,705600,4381776,1348951807
20260317,002254,泰和新材,96147788,507494150,160200,433100,5283820,512777970
20260317,002255,海陆重工,49545207,484270369,600,24300,301077,484571446
20260317,002256,兆新股份,121491680,266300394,41500,61100,260897,266561291
20260317,002258,利尔化学,28923262,326187476,1200,168800,2633280,328820756
20260317,002261,拓维信息,495121086,2452256966,132300,857339,31867290,2484124256
20260317,002262,恩华药业,7981557,594162497,1400,340500,7739565,601902062
20260317,002263,大东南,16472409,264676273,0,88000,315920,264992193
20260317,002265,建设工业,3991654,308044034,100,118000,2605440,310649474
20260317,002266,浙富控股,35787294,884207428,30500,341800,1555190,885762618
20260317,002267,陕天然气,6506035,229190195,22200,636900,5063355,234253550
20260317,002268,电科网安,23265042,1002388863,14100,131200,2435072,1004823935
20260317,002269,美邦服饰,14923585,122854386,0,0,0,122854386
20260317,002270,华明装备,48801998,341573207,45800,112800,3397536,344970743
20260317,002271,东方雨虹,53342001,745421879,18000,223400,3516316,748938195
20260317,002272,川润股份,72667563,451110586,0,21400,379636,451490222
20260317,002273,水晶光电,159202632,2352741362,5000,227100,5591202,2358332564
20260317,002274,华昌化工,40015683,278897823,0,24500,171745,279069568
20260317,002275,桂林三金,3383879,119595254,200,58100,817467,120412721
20260317,002276,万马股份,35786190,823847269,6000,143900,2171451,826018720
20260317,002277,友阿股份,12847797,735427097,0,0,0,735427097
20260317,002281,光迅科技,471329515,2940674234,8700,140300,11122984,2951797218
20260317,002283,天润工业,13413833,309870844,43700,91900,836290,310707134
20260317,002284,亚太股份,31981652,234746070,0,2900,44341,234790411
20260317,002285,世联行,60575482,200717325,0,178200,607662,201324987
20260317,002287,奇正藏药,3256363,161304297,1800,59400,1440450,162744747
20260317,002291,遥望科技,16459444,422702745,1100,81800,556240,423258985
20260317,002292,奥飞娱乐,11610422,579558526,2100,447800,3734652,583293178
20260317,002293,罗莱生活,10474958,136340839,0,3000,29550,136370389
20260317,002294,信立泰,42126774,570261059,26500,392800,23010224,593271283
20260317,002297,博云新材,18917595,334710498,0,7700,87318,334797816
20260317,002298,中电鑫龙,64760033,359207634,0,29500,355770,359563404
20260317,002299,圣农发展,10115499,272802734,500,56900,1041839,273844573
20260317,002300,太阳电缆,41852381,197971619,5600,30200,303812,198275431
20260317,002301,齐心集团,6722214,247679904,0,22300,162121,247842025
20260317,002302,西部建设,10759667,185846679,5300,90000,577800,186424479
20260317,002303,美盈森,6182781,227463227,300,6400,24704,227487931
20260317,002304,洋河股份,26238243,1401353814,2600,285710,14728350,1416082164
20260317,002307,北新路桥,11974551,273231891,0,236700,1150362,274382253
20260317,002311,海大集团,26548986,165562406,10700,37700,2105168,167667574
20260317,002312,川发龙蟒,120509167,977697987,372200,505200,6416040,984114027
20260317,002317,众生药业,8757750,764833515,200,183900,3323073,768156588
20260317,002318,久立特材,14789715,290497901,6400,143700,4586904,295084805
20260317,002320,海峡股份,9671509,364713538,200,62100,588087,365301625
20260317,002323,雅博股份,67812804,449788641,0,0,0,449788641
20260317,002324,普利特,40889701,735273552,0,19900,316609,735590161
20260317,002326,永太科技,113753890,1601254756,36300,157200,3758652,1605013408
20260317,002328,新朋股份,13472078,348546490,0,27600,185748,348732238
20260317,002329,皇氏集团,5074007,121393963,0,0,0,121393963
20260317,002332,仙琚制药,5048877,418202046,0,148800,1355568,419557614
20260317,002334,英威腾,28395021,449485745,0,500,4365,449490110
20260317,002335,科华数据,197446829,1536944047,60400,156700,9701297,1546645344
20260317,002338,奥普光电,8194624,627051036,8100,31900,1603932,628654968
20260317,002339,积成电子,31027403,277751985,100,24900,283113,278035098
20260317,002340,格林美,102526148,2585891655,86300,848200,7082470,2592974125
20260317,002342,巨力索具,107708535,312349157,0,42000,566160,312915317
20260317,002344,海宁皮城,5341907,360746421,0,33200,154712,360901133
20260317,002346,柘中股份,12768949,298064650,0,14600,285284,298349934
20260317,002349,精华制药,5605504,162901891,0,32400,247212,163149103
20260317,002350,北京科锐,77946837,334159446,0,31700,423512,334582958
20260317,002351,漫步者,3808427,245141789,9500,196900,2303730,247445519
20260317,002352,顺丰控股,51745447,3416599898,2400,176800,6628232,3423228130
20260317,002353,杰瑞股份,132848377,948398334,2000,231153,23277107,971675441
20260317,002354,天娱数科,12334831,513069533,0,664400,4046196,517115729
20260317,002355,兴民智通,41480353,341023552,5900,49700,371756,341395308
20260317,002361,神剑股份,31742321,370532149,0,44700,536400,371068549
20260317,002362,汉王科技,3470448,216165594,0,100,2007,216167601
20260317,002364,中恒电气,79072724,765589058,800,123700,3754295,769343353
20260317,002366,融发核电,98486850,544902236,0,40500,327645,545229881
20260317,002367,康力电梯,4936512,130699482,700,3800,30248,130729730
20260317,002368,太极股份,13948757,747239530,25100,85300,1715383,748954913
20260317,002369,卓翼科技,6820737,227141853,0,33300,260406,227402259
20260317,002370,亚太药业,5484510,301196084,0,0,0,301196084
20260317,002371,北方华创,115172965,2405630163,2900,50070,22531500,2428161663
20260317,002372,伟星新材,11819660,157360933,13400,95600,1110872,158471805
20260317,002373,千方科技,19384523,737942870,0,9500,99085,738041955
20260317,002374,中锐股份,7319073,154917726,0,0,0,154917726
20260317,002375,亚厦股份,4319594,167935815,0,3200,13376,167949191
20260317,002376,新北洋,8957203,476569299,0,25500,190740,476760039
20260317,002378,章源钨业,198771787,1196989735,23600,486900,17577090,1214566825
20260317,002379,宏桥控股,70965201,690851103,200,129400,3951876,694802979
20260317,002382,蓝帆医疗,82089651,390794071,1900,90400,722296,391516367
20260317,002383,合众思壮,10447913,233291979,0,0,0,233291979
20260317,002384,东山精密,1436182356,7055894378,6700,197000,21612870,7077507248
20260317,002385,大北农,79795104,759026109,39300,3612100,15243062,774269171
20260317,002386,天原股份,27073057,289625550,8300,15900,98580,289724130
20260317,002387,维信诺,9156459,267561560,300,600,5004,267566564
20260317,002389,航天彩虹,84817259,1041992013,50200,216800,5060112,1047052125
20260317,002390,信邦制药,9128609,220009979,0,287700,972426,220982405
20260317,002393,力生制药,16102815,203662729,200,2900,65511,203728240
20260317,002395,双象股份,10641623,140943250,0,0,0,140943250
20260317,002396,星网锐捷,83037421,574869349,3200,17800,496086,575365435
20260317,002399,海普瑞,3887104,254356974,500,89400,1018266,255375240
20260317,002400,省广集团,61916355,1058233085,11400,249400,2267046,1060500131
20260317,002401,中远海科,5202287,269544584,0,6300,98280,269642864
20260317,002402,和而泰,50518613,1917537791,0,45200,1413856,1918951647
20260317,002405,四维图新,118273060,1366869428,16900,615315,6645402,1373514830
20260317,002407,多氟多,234600314,1737088714,15500,165300,4737498,1741826212
20260317,002408,齐翔腾达,53503330,456435659,7500,513700,3025693,459461352
20260317,002409,雅克科技,90217068,1332483898,8400,36000,3124800,1335608698
20260317,002410,广联达,22731314,716235133,3600,75500,934690,717169823
20260317,002412,汉森制药,5109209,139028375,0,39700,272342,139300717
20260317,002413,雷科防务,41580901,746587704,0,127600,1731532,748319236
20260317,002414,高德红外,36727786,1250735266,18900,274870,3828939,1254564205
20260317,002415,海康威视,40098294,3023313849,24200,1959762,61967674,3085281523
20260317,002416,爱施德,19002496,689194056,1500,49500,656370,689850426
20260317,002419,天虹股份,25358281,278532097,0,13000,75010,278607107
20260317,002421,达实智能,25343695,308731142,18600,677100,1916193,310647335
20260317,002422,科伦药业,36045942,683257400,4300,179200,5949440,689206840
20260317,002423,中粮资本,48548891,667703291,3600,524900,5821141,673524432
20260317,002426,胜利精密,269835768,947950818,0,5800,26100,947976918
20260317,002428,云南锗业,133863525,1632801126,11900,322900,12961206,1645762332
20260317,002429,兆驰股份,314591502,1862891080,16000,1709100,17655003,1880546083
20260317,002430,杭氧股份,42162175,462966823,6100,248000,7142400,470109223
20260317,002431,棕榈股份,5704642,179476621,0,0,0,179476621
20260317,002432,九安医疗,137680331,1317046559,2800,239650,13060925,1330107484
20260317,002434,万里扬,12338268,484407159,1900,26000,215020,484622179
20260317,002436,兴森科技,238878541,2195764686,2900,166200,3754458,2199519144
20260317,002437,誉衡药业,28272755,340862050,0,0,0,340862050
20260317,002438,江苏神通,38824643,758213599,0,18000,318780,758532379
20260317,002439,启明星辰,21720177,649483080,16100,497865,7054747,656537827
20260317,002440,闰土股份,50903748,510297818,0,232700,2878499,513176317
20260317,002441,众业达,16016463,208223256,0,700,7301,208230557
20260317,002444,巨星科技,15351162,315918964,4100,329400,10557270,326476234
20260317,002445,中南文化,223451084,474838394,400,102700,379990,475218384
20260317,002446,盛路通信,20564370,495703438,0,106900,1082897,496786335
20260317,002449,国星光电,19357887,320169170,700,45200,395048,320564218
20260317,002451,摩恩电气,20927358,156398990,2200,32100,334482,156733472
20260317,002452,长高电新,82019606,468632146,0,38000,441560,469073706
20260317,002453,华软科技,7453123,319995969,0,10800,64692,320060661
20260317,002454,松芝股份,3424913,200339164,0,900,7758,200346922
20260317,002455,百川股份,250813372,576297533,0,41100,587730,576885263
20260317,002456,欧菲光,55770031,1825352566,16800,318000,3030540,1828383106
20260317,002458,益生股份,20265227,443585952,0,51500,508305,444094257
20260317,002459,晶澳科技,107327084,953152843,70200,396300,5040936,958193779
20260317,002460,赣锋锂业,163757617,4985961069,3900,52140,3571068,4989532137
20260317,002461,珠江啤酒,6900829,328522053,3000,161900,1589858,330111911
20260317,002463,沪电股份,1820093993,4028494973,56600,235300,20139327,4048634300
20260317,002465,海格通信,97052394,1545254867,25000,1403800,21688710,1566943577
20260317,002466,天齐锂业,97812693,3279988678,11800,106400,5544504,3285533182
20260317,002467,二六三,281613071,730131080,400,358800,2615652,732746732
20260317,002468,申通快递,27170326,505722761,1900,144400,1985500,507708261
20260317,002469,三维化学,47083323,204970554,10500,29900,288236,205258790
20260317,002471,中超控股,27516707,310019181,100,100,829,310020010
20260317,002472,双环传动,34584447,1093821182,18400,353700,13811985,1107633167
20260317,002474,榕基软件,22382440,336667963,0,0,0,336667963
20260317,002475,立讯精密,631704169,6563422002,109400,467458,23293432,6586715434
20260317,002476,宝莫股份,6343156,305486638,0,32100,194526,305681164
20260317,002478,常宝股份,50905689,364001265,300,20100,229140,364230405
20260317,002481,双塔食品,8242796,247834908,0,42700,208803,248043711
20260317,002483,润邦股份,8758257,201356858,0,3700,28971,201385829
20260317,002484,江海股份,99674187,817565607,17100,35203,1020887,818586494
20260317,002487,大金重工,174733192,552085166,12700,123600,8864592,560949758
20260317,002488,金固股份,20827776,476764059,4500,129600,1534464,478298523
20260317,002489,浙江永强,8105874,227955206,3600,508800,1816416,229771622
20260317,002491,通鼎互联,59527206,526183118,0,48300,486864,526669982
20260317,002493,荣盛石化,84931496,861847156,249100,675300,8670852,870518008
20260317,002497,雅化集团,72669486,899467871,0,128600,2995094,902462965
20260317,002498,汉缆股份,155021563,280464660,32300,802400,7711064,288175724
20260317,002500,山西证券,17537046,1060598514,700,908930,5335419,1065933933
20260317,002501,利源股份,1785504,79450722,0,0,0,79450722
20260317,002506,协鑫集成,658694633,1013500628,21200,1205600,6787528,1020288156
20260317,002507,涪陵榨菜,60315684,482142343,9000,144280,1914595,484056938
20260317,002508,老板电器,3486098,204725427,4000,166265,3458312,208183739
20260317,002511,中顺洁柔,28477514,253592182,0,24900,218622,253810804
20260317,002517,恺英网络,83049632,1025484210,28100,326800,6323580,1031807790
20260317,002518,科士达,40328601,298904185,9300,29000,1383010,300287195
20260317,002519,银河电子,23506245,202760079,0,44200,350506,203110585
20260317,002520,日发精机,5744264,116790575,0,0,0,116790575
20260317,002521,齐峰新材,4832944,422000574,0,0,0,422000574
20260317,002522,浙江众成,15368823,363037250,800,37800,225666,363262916
20260317,002523,天桥起重,8640919,252715162,0,59000,253110,252968272
20260317,002526,山东矿机,20520187,278776811,0,62100,230391,279007202
20260317,002527,新时达,8948187,514707707,0,33100,482598,515190305
20260317,002530,金财互联,6844449,340225574,0,0,0,340225574
20260317,002531,天顺风能,173827095,675659162,27300,358100,4221999,679881161
20260317,002532,天山铝业,49062311,524620651,71700,543200,9516864,534137515
20260317,002533,金杯电工,28481046,492582732,400,1200,17364,492600096
20260317,002534,西子洁能,26398618,292904788,14800,78500,1367470,294272258
20260317,002536,飞龙股份,100802338,776757119,700,132300,4387068,781144187
20260317,002537,海联金汇,164435540,643769070,100,413000,3667440,647436510
20260317,002538,司尔特,13295984,347784675,0,0,0,347784675
20260317,002539,云图控股,47233824,697212887,11800,123500,1829035,699041922
20260317,002541,鸿路钢构,4790124,37086505,13100,103500,2307015,39393520
20260317,002543,万和电气,15281298,97118203,18900,143900,1339709,98457912
20260317,002544,普天科技,14136189,1145552435,100,9500,255360,1145807795
20260317,002545,东方铁塔,44651966,407688432,25000,123500,2930655,410619087
20260317,002547,春兴精工,3678747,58929966,0,0,0,58929966
20260317,002548,金新农,18643303,440529664,0,52800,325248,440854912
20260317,002549,凯美特气,29089334,306087751,0,38900,730542,306818293
20260317,002553,南方精工,8452850,238758557,1500,11500,283705,239042262
20260317,002554,惠博普,16386111,227760431,100,94400,370992,228131423
20260317,002555,三七互娱,135746706,1953442519,0,21600,516240,1953958759
20260317,002556,辉隆股份,22392084,244426933,0,16900,112723,244539656
20260317,002557,洽洽食品,29852071,413067775,700,12016,270600,413338375
20260317,002558,巨人网络,151450066,1242081811,11300,619900,21485734,1263567545
20260317,002560,通达股份,39779324,283336845,0,3400,33966,283370811
20260317,002561,徐家汇,1852901,133485105,300,34300,289835,133774940
20260317,002563,森马服饰,4042071,191357944,0,44400,245976,191603920
20260317,002565,顺灏股份,113899430,662103966,0,0,0,662103966
20260317,002567,唐人神,12924685,339030571,21800,177200,781452,339812023
20260317,002568,百润股份,10833508,246961937,8800,258200,4846414,251808351
20260317,002570,贝因美,9896994,254425907,0,49600,281728,254707635
20260317,002572,索菲亚,4716892,270162330,1300,373700,5071109,275233439
20260317,002573,清新环境,3332187,178500627,4800,15000,60600,178561227
20260317,002574,明牌珠宝,5534117,111402323,0,54100,319190,111721513
20260317,002575,群兴玩具,85372673,192033403,0,42300,360819,192394222
20260317,002577,雷柏科技,2000221,189716535,0,28600,475618,190192153
20260317,002579,中京电子,32032338,292957644,0,29400,352506,293310150
20260317,002580,圣阳股份,14002647,340364880,0,1800,23598,340388478
20260317,002583,海能达,13377176,571131745,23900,425700,4635873,575767618
20260317,002585,双星新材,51616079,385660936,2500,75100,595543,386256479
20260317,002588,史丹利,38536182,221874112,18000,62800,701476,222575588
20260317,002589,瑞康医药,12400016,219862364,0,139300,441581,220303945
20260317,002590,万安科技,9038075,258447286,0,0,0,258447286
20260317,002594,比亚迪,879473688,13522729132,18300,617788,63551852,13586280984
20260317,002595,豪迈科技,17657129,597028277,1100,131600,11712400,608740677
20260317,002596,海南瑞泽,16756253,192518857,0,67700,272154,192791011
20260317,002597,金禾实业,29335801,479146248,1000,50700,1203111,480349359
20260317,002598,山东章鼓,3451338,128852168,0,0,0,128852168
20260317,002600,领益智造,80462105,2295781489,9000,101000,1427130,2297208619
20260317,002601,龙佰集团,41954659,783006858,400,134700,2531013,785537871
20260317,002602,世纪华通,327535221,3133463277,0,2000,34140,3133497417
20260317,002603,以岭药业,9120398,596406928,600,306400,5175096,601582024
20260317,002606,大连电瓷,24396472,217820542,0,17600,217184,218037726
20260317,002607,中公教育,28637503,1323235538,1400,3204200,9035844,1332271382
20260317,002608,江苏国信,15771975,321228700,0,33200,276556,321505256
20260317,002611,东方精工,22054539,1265090469,12700,246700,4147027,1269237496
20260317,002612,朗姿股份,9629937,195219841,5800,52500,916125,196135966
20260317,002617,露笑科技,69092926,1097022403,10400,398540,3311867,1100334270
20260317,002623,亚玛顿,17028617,97697618,0,16000,388160,98085778
20260317,002624,完美世界,98929089,931285710,1000,339850,6508128,937793838
20260317,002625,光启技术,83980518,7861183654,4800,214900,9040843,7870224497
20260317,002626,金达威,23380875,412462872,700,106700,2062511,414525383
20260317,002628,成都路桥,6443638,179455103,0,6100,31354,179486457
20260317,002631,德尔未来,24530308,242751223,0,67800,494262,243245485
20260317,002635,安洁科技,16125672,317234260,0,34800,507732,317741992
20260317,002636,金安国纪,195563802,979197872,0,22800,739176,979937048
20260317,002639,雪人集团,41576547,656437307,1100,60200,1173900,657611207
20260317,002641,公元股份,7444324,120618602,0,32900,143115,120761717
20260317,002643,万润股份,33877685,556204760,0,107300,1724311,557929071
20260317,002645,华宏科技,59229649,456530526,1100,6900,119715,456650241
20260317,002646,天佑德酒,4940349,239304105,0,50501,431783,239735888
20260317,002648,卫星化学,223103019,1753148499,19300,226500,5886735,1759035234
20260317,002649,博彦科技,9149401,457575627,300,108300,1333173,458908800
20260317,002653,海思科,13756703,54836440,2000,139000,7050080,61886520
20260317,002654,万润科技,57262732,706708451,0,39300,610329,707318780
20260317,002657,中科金财,10725811,604197313,0,26800,654724,604852037
20260317,002662,峰璟股份,8313751,334331068,0,0,0,334331068
20260317,002664,信质集团,14772126,356354942,0,17300,365030,356719972
20260317,002667,威领股份,51574047,296959785,0,0,0,296959785
20260317,002668,TCL智家,13983325,498304618,49000,155300,1453608,499758226
20260317,002670,国盛证券,36893369,717042274,3800,307000,4684820,721727094
20260317,002672,东江环保,4697310,112709711,100,21800,107256,112816967
20260317,002673,西部证券,20409670,1632346017,81200,464300,3584396,1635930413
20260317,002675,东诚药业,7533598,1049364589,200,73500,967995,1050332584
20260317,002681,奋达科技,7599620,623064115,1500,857522,5059380,628123495
20260317,002683,广东宏大,17422847,1105935251,200,63000,2748060,1108683311
20260317,002685,华东重机,25758197,470909908,0,28800,203040,471112948
20260317,002690,美亚光电,5455540,148056173,0,52300,973826,149029999
20260317,002695,煌上煌,3559802,136046194,0,0,0,136046194
20260317,002697,红旗连锁,20554023,322982954,0,16700,94689,323077643
20260317,002698,博实股份,8466342,721928167,3000,228000,3365280,725293447
20260317,002701,奥瑞金,6453478,546101491,6200,226100,1211896,547313387
20260317,002703,浙江世宝,191469412,487435594,24800,36200,861560,488297154
20260317,002705,新宝股份,6904692,216031629,2700,216700,2970957,219002586
20260317,002706,良信股份,75136488,453367664,316900,365700,4176294,457543958
20260317,002707,众信旅游,14075622,417011363,2300,29300,202756,417214119
20260317,002709,天赐材料,344857536,2256289890,6100,70000,3190600,2259480490
20260317,002714,牧原股份,174130660,4892884820,25700,437014,21955583,4914840403
20260317,002716,湖南白银,68874880,929657841,12500,263600,3492700,933150541
20260317,002726,龙大美食,3987531,239579505,0,172600,685222,240264727
20260317,002727,一心堂,8147956,246165587,1000,116300,1524693,247690280
20260317,002729,好利科技,30435108,202010983,0,0,0,202010983
20260317,002733,雄韬股份,192461858,559371732,200,32300,840123,560211855
20260317,002734,利民股份,114821880,602119004,10400,18900,411453,602530457
20260317,002736,国信证券,297068122,1702521977,293000,444400,5661656,1708183633
20260317,002737,葵花药业,4600360,144088852,100,166400,2103296,146192148
20260317,002738,中矿资源,121684899,2751982428,5700,122127,8932368,2760914796
20260317,002739,万达电影,21874705,1552147145,47400,807600,8100228,1560247373
20260317,002741,光华科技,29404851,572143271,10600,17300,344789,572488060
20260317,002745,木林森,15082106,1232182386,1900,345400,3015342,1235197728
20260317,002746,仙坛股份,14541837,152383974,300,8500,53975,152437949
20260317,002747,埃斯顿,25824492,617907537,1800,79100,1725962,619633499
20260317,002755,奥赛康,7279695,133025305,0,90400,1327072,134352377
20260317,002756,永兴材料,69493445,496123501,7700,106036,6981410,503104911
20260317,002759,天际股份,90331475,675185771,300,7400,263958,675449729
20260317,002761,浙江建投,4224800,310765058,2700,74700,625239,311390297
20260317,002765,蓝黛科技,5592044,389506863,0,25000,270000,389776863
20260317,002768,国恩股份,17399564,473950092,0,0,0,473950092
20260317,002773,康弘药业,12957712,280674030,200,59000,1619550,282293580
20260317,002779,中坚科技,14326059,684862400,7500,31500,2868075,687730475
20260317,002782,可立克,32394690,245399090,0,4100,97293,245496383
20260317,002783,凯龙股份,17166753,449949936,0,0,0,449949936
20260317,002791,坚朗五金,12310674,207449403,9700,36100,803225,208252628
20260317,002792,通宇通讯,43564476,814995654,0,24000,942480,815938134
20260317,002796,世嘉科技,68287214,848758931,4700,16100,906591,849665522
20260317,002797,第一创业,293625877,2313696085,113000,2512400,19370604,2333066689
20260317,002803,吉宏股份,13955967,468840329,0,0,0,468840329
20260317,002805,丰元股份,31583466,189053312,0,0,0,189053312
20260317,002807,江阴银行,26330469,500665033,1300,483000,2274930,502939963
20260317,002810,山东赫达,17170353,193373947,700,2500,46175,193420122
20260317,002812,恩捷股份,144063457,1296543397,0,30200,2080780,1298624177
20260317,002821,凯莱英,28176141,743006246,600,47312,4669694,747675940
20260317,002824,和胜股份,6439419,115315510,400,700,13468,115328978
20260317,002831,裕同科技,84763915,286911019,40700,278900,9984620,296895639
20260317,002832,比音勒芬,7246737,367889409,2500,69200,1163944,369053353
20260317,002837,英维克,417794140,3411207733,40700,240560,24363916,3435571649
20260317,002838,道恩股份,13424320,648861355,1900,4100,107543,648968898
20260317,002839,张家港行,13134467,529353802,21500,413400,1930578,531284380
20260317,002840,华统股份,20834572,410568121,2800,46400,473280,411041401
20260317,002841,视源股份,12187136,236474302,1200,24700,867464,237341766
20260317,002843,泰嘉股份,46520383,238082046,0,14500,329005,238411051
20260317,002847,盐津铺子,6026116,207294551,2200,44300,2732867,210027418
20260317,002850,科达利,49947391,635898690,2100,33100,5201003,641099693
20260317,002851,麦格米特,329830118,3924986255,25600,224200,24157550,3949143805
20260317,002859,洁美科技,264191030,539656825,42600,89200,3842736,543499561
20260317,002860,星帅尔,10677116,393546512,3100,21000,274260,393820772
20260317,002863,今飞凯达,8588757,238016343,0,52700,303025,238319368
20260317,002865,钧达股份,92254053,479350624,600,9600,791520,480142144
20260317,002867,周大生,9953017,153577531,4000,86800,1068508,154646039
20260317,002869,金溢科技,12300619,226985388,0,13300,308161,227293549
20260317,002876,三利谱,17844934,298407473,0,2000,52900,298460373
20260317,002881,美格智能,17055815,383937371,0,48300,2096220,386033591
20260317,002885,京泉华,39199016,321823018,700,9400,255304,322078322
20260317,002891,中宠股份,57993645,303713960,400,70900,2917535,306631495
20260317,002892,科力尔,9568914,261292856,6400,147600,1749060,263041916
20260317,002895,川恒股份,50116523,493856449,0,13200,513480,494369929
20260317,002896,中大力德,8476806,528268498,200,41900,3125740,531394238
20260317,002897,意华股份,90483939,725721164,500,25800,1586700,727307864
20260317,002901,大博医疗,3665635,142171196,0,32400,1454436,143625632
20260317,002902,铭普光磁,23501357,229707299,0,1500,31470,229738769
20260317,002903,宇环数控,55670922,291458510,0,4700,139919,291598429
20260317,002906,华阳集团,17359288,435341932,0,5700,169860,435511792
20260317,002909,集泰股份,12910357,121319350,0,0,0,121319350
20260317,002911,佛燃能源,9717172,76954092,600,5700,83676,77037768
20260317,002912,中新赛克,18606690,521191837,2400,6700,188940,521380777
20260317,002913,奥士康,86709758,542244719,4300,44200,2046018,544290737
20260317,002915,中欣氟材,9012012,208779847,0,17400,374796,209154643
20260317,002916,深南电路,243766014,1204569281,2500,28250,7186800,1211756081
20260317,002920,德赛西威,91197170,1749714913,900,46932,5447866,1755162779
20260317,002922,伊戈尔,61171089,436098893,100,4700,176250,436275143
20260317,002925,盈趣科技,13243994,356646470,0,10200,216138,356862608
20260317,002926,华西证券,21092882,1187643216,1100,125200,1095500,1188738716
20260317,002928,华夏航空,10840017,191729650,2300,245900,2218018,193947668
20260317,002929,润建股份,50413106,595505518,300,51600,2502600,598008118
20260317,002930,宏川智慧,15577501,286219876,200,21000,284970,286504846
20260317,002932,明德生物,1169925,109277640,0,11700,218322,109495962
20260317,002935,天奥电子,12648875,257672893,0,0,0,257672893
20260317,002936,郑州银行,19024422,496875539,1900,898400,1751880,498627419
20260317,002937,兴瑞科技,18000371,427073175,200,6140,154973,427228148
20260317,002938,鹏鼎控股,139519198,1333007939,5500,95599,4923348,1337931287
20260317,002939,长城证券,37940220,1290361280,25300,178900,1679871,1292041151
20260317,002941,新疆交建,25773851,426339881,1700,113700,1812378,428152259
20260317,002943,宇晶股份,23174265,485300199,0,0,0,485300199
20260317,002945,华林证券,34285496,410561302,1900,106100,1740040,412301342
20260317,002946,新乳业,6452434,35987397,700,79400,1433964,37421361
20260317,002947,恒铭达,73861847,768169303,1100,29800,1452452,769621755
20260317,002948,青岛银行,31687621,397323751,1900,405700,2125868,399449619
20260317,002957,科瑞技术,24741890,344586567,600,5600,138152,344724719
20260317,002958,青农商行,28945208,928827102,45200,1165800,3695586,932522688
20260317,002959,小熊电器,10561488,91746121,300,2800,126420,91872541
20260317,002960,青鸟消防,22462206,261429651,5600,62780,715692,262145343
20260317,002965,祥鑫科技,9745150,661979533,11800,64300,2045383,664024916
20260317,002966,苏州银行,13264049,968702527,14400,801300,6714894,975417421
20260317,002978,安宁股份,14648733,348903848,300,6400,228608,349132456
20260317,002984,森麒麟,27181497,508473511,18700,75300,1424676,509898187
20260317,002985,北摩高科,19956069,332248139,200,27300,1036854,333284993
20260317,002987,京北方,13951215,348437412,500,119140,2133797,350571209
20260317,002997,瑞鹄模具,4259978,441326609,0,300,9747,441336356
20260317,003021,兆威机电,35282210,572065015,600,32652,3526416,575591431
20260317,003022,联泓新科,20096290,334461699,1200,24900,506217,334967916
20260317,003031,中瓷电子,129633997,574048022,37400,93300,7228884,581276906
20260317,003035,南网能源,133064499,282888800,59800,841800,7155300,290044100
20260317,003039,顺控发展,7273201,200610174,400,26500,438310,201048484
20260317,003040,楚天龙,8492558,198836186,0,26000,446680,199282866
20260317,003816,中国广核,57938309,584136561,0,259100,1077856,585214417
20260317,159100,巴西ETF,23150335,28609653,0,0,0,28609653
20260317,159101,港股通科技ETF基金,16333937,56321471,0,0,0,56321471
20260317,159102,港股通生物科技ETF华安,1299587,11704091,0,0,0,11704091
20260317,159109,恒生50ETF景顺,122428,1164513,0,0,0,1164513
20260317,159125,港股通科技ETF招商,1756619,7418927,0,0,0,7418927
20260317,159128,港股科技ETF天弘,2157376,6469990,0,0,0,6469990
20260317,159129,化工ETF嘉实,960570,22433033,0,0,0,22433033
20260317,159133,化工ETF天弘,1786927,17955944,0,0,0,17955944
20260317,159140,科创创业人工智能ETF易方达,8590047,24640774,0,0,0,24640774
20260317,159141,科创创业人工智能ETF永赢,1144049,14639268,0,0,0,14639268
20260317,159201,自由现金流ETF,53706091,247114123,0,0,0,247114123
20260317,159202,恒生互联网ETF万家,4648924,41126780,0,0,0,41126780
20260317,159205,创业板ETF东财,1568652,3609555,0,0,0,3609555
20260317,159206,卫星ETF永赢,55779617,564773698,0,0,0,564773698
20260317,159209,中证红利质量ETF,1280900,33397654,0,0,0,33397654
20260317,159213,机器人ETF汇添富,485067,6121818,0,0,0,6121818
20260317,159215,中证A500ETF指数基金,158925,502157,0,0,0,502157
